Administrative,Administrative_Duration,Informational_Duration,ProductRelated,ProductRelated_Duration,PageValues,Region,VisitorType
0,0,0,12,645.9166667,0,1,Returning_Visitor
0,0,0,8,142,0,2,Returning_Visitor
0,0,0,6,25,0,1,Returning_Visitor
2,44,0,16,672.5,0,4,Returning_Visitor
9,140.5,0,35,1090.490476,0,3,Returning_Visitor
0,0,0,3,30,0,1,Returning_Visitor
0,0,0,13,244.1666667,0,3,Returning_Visitor
0,0,0,13,129.5,0,1,Returning_Visitor
4,56,88,22,1734.780952,0,3,Returning_Visitor
2,88,0,16,1106.333333,0,3,Returning_Visitor
1,0,0,17,684.9166667,0,4,Returning_Visitor
0,0,0,3,58,0,4,Returning_Visitor
0,0,0,6,139,0,1,New_Visitor
2,27,0,6,558,0,3,New_Visitor
0,0,0,5,26.5,0,3,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
0,0,0,8,244,0,1,Returning_Visitor
2,140,0,6,130,0,4,New_Visitor
3,119,0,41,1282.5,0,2,New_Visitor
0,0,0,8,186.5,0,3,Returning_Visitor
0,0,0,4,1111,0,1,Returning_Visitor
2,115,0,5,36,0,3,Returning_Visitor
0,0,76.5,22,850.5333333,0,3,Returning_Visitor
0,0,0,3,16,0,1,Returning_Visitor
0,0,0,10,214.25,0,2,Returning_Visitor
0,0,0,3,0,0,3,Returning_Visitor
0,0,0,7,141.8333333,0,1,Returning_Visitor
0,0,0,5,143.5,0,3,Returning_Visitor
2,208,50,30,1461.666667,0,1,Returning_Visitor
0,0,0,13,123,0,1,Returning_Visitor
1,3,0,11,271.7166667,0,3,Returning_Visitor
4,87.5,20,36,1279.166667,0,1,Returning_Visitor
0,0,0,4,0,0,1,Returning_Visitor
0,0,0,4,70.5,0,4,Returning_Visitor
5,42.18181818,0,12,231.1818182,0,1,New_Visitor
3,132.5,0,36,1567.966667,0,2,Returning_Visitor
2,83,0,15,605.8857143,0,3,Returning_Visitor
5,117.8333333,0,35,502.547619,3.148615385,2,Returning_Visitor
0,0,0,3,58,0,1,Returning_Visitor
3,60,0,19,494.5,0,3,Returning_Visitor
5,55.5,0,63,1656.316667,0,2,Returning_Visitor
0,0,0,32,1420.25,0,1,Returning_Visitor
4,64.33333333,13,27,1433.916667,3.691344828,1,New_Visitor
4,73.33333333,0,17,478.8333333,0,3,Returning_Visitor
0,0,0,7,182,0,1,Returning_Visitor
4,81.5,0,12,223.5833333,0,1,Returning_Visitor
7,201.5,0,17,750.1666667,0,4,Returning_Visitor
0,0,0,2,13,0,2,Returning_Visitor
7,146.25,0,42,1030.266667,0,1,New_Visitor
5,156.2690476,90,35,776.0190476,0,4,Returning_Visitor
0,0,0,3,558,0,3,Returning_Visitor
4,13.61904762,0,27,520.3333333,8.497935484,4,Returning_Visitor
2,14,0,31,754.5,0,1,Returning_Visitor
0,0,0,13,305,0,1,New_Visitor
0,0,0,21,399.8511905,0,1,Returning_Visitor
1,12,0,6,74,0,1,Returning_Visitor
0,0,0,3,59,0,1,Returning_Visitor
0,0,0,3,50,0,1,Returning_Visitor
3,168,0,7,296.1666667,0,3,New_Visitor
0,0,0,1,0,0,1,Returning_Visitor
5,179.5,0,36,1792.8,0,3,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
8,274.5,0,24,515.5757576,0,2,Returning_Visitor
3,64.5,0,35,1334.551371,0,4,Returning_Visitor
0,0,0,6,64,0,1,Returning_Visitor
1,4,102,31,624.5833333,8.708324324,3,Returning_Visitor
9,171.6666667,109.75,41,1284.663492,21.22386735,1,Returning_Visitor
0,0,0,10,316.5,17.538,1,New_Visitor
0,0,0,22,925.8333333,0,3,Returning_Visitor
0,0,0,7,97,0,4,Returning_Visitor
1,0,0,1,28,0,1,Returning_Visitor
9,311.9166667,0,40,633.4,0,1,Returning_Visitor
1,98.5,0,5,436.5,0,1,New_Visitor
2,27,0,18,915.1666667,0,4,Returning_Visitor
3,106.75,0,5,137.3333333,0,1,New_Visitor
0,0,0,5,95,0,1,Returning_Visitor
0,0,0,1,0,0,2,Returning_Visitor
0,0,0,24,778.1666667,0,1,Returning_Visitor
0,0,0,27,1206,0,1,Returning_Visitor
0,0,0,12,402.1666667,0,2,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
3,35,0,16,352,0,2,Returning_Visitor
0,0,0,15,751.8,0,2,Returning_Visitor
0,0,0,25,585,0,1,Returning_Visitor
0,0,0,2,30,0,1,Returning_Visitor
4,162,75.5,4,158.5,0,1,Returning_Visitor
0,0,0,9,280,0,1,Returning_Visitor
0,0,0,13,281.547619,0,2,Returning_Visitor
12,285.0119048,0,53,967.210697,0,3,Returning_Visitor
0,0,0,6,100,0,4,Returning_Visitor
4,224,32,20,789.35,0,4,Returning_Visitor
0,0,0,30,1281,0,2,Returning_Visitor
4,162.5,44.5,20,1115.266667,0,3,Returning_Visitor
0,0,0,1,0,0,2,Returning_Visitor
2,77.5,92,18,341.2916667,0,1,New_Visitor
0,0,0,8,607,0,1,Returning_Visitor
0,0,0,16,1027.657143,0,1,Returning_Visitor
0,0,0,8,196.5,0,1,Returning_Visitor
4,1521,64,30,2284.687302,2.304322581,1,Returning_Visitor
13,112.2666667,0,49,1503.490909,0,2,New_Visitor
0,0,0,1,0,0,1,Returning_Visitor
3,150,0,12,271.3333333,0,4,New_Visitor
0,0,0,6,97.33333333,0,1,Returning_Visitor
0,0,0,5,161.3333333,0,1,Returning_Visitor
0,0,32.5,7,67,0,1,New_Visitor
4,57,0,19,479.8666667,0,1,Returning_Visitor
5,345,0,7,229.5,0,4,Returning_Visitor
11,267.1666667,0,39,881.4416667,20.11751289,3,New_Visitor
0,0,0,1,0,0,3,Returning_Visitor
3,123,0,8,371.6666667,0,4,New_Visitor
0,0,0,1,0,0,1,Returning_Visitor
3,1373.5,0,43,2798.07381,2.915511628,2,Returning_Visitor
5,29,0,4,12,0,1,New_Visitor
0,0,0,42,1185.666667,0,1,Returning_Visitor
0,0,0,2,60,0,3,Returning_Visitor
0,0,0,5,337.25,0,2,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,4,148.5,0,1,Returning_Visitor
3,16,0,11,207,0,2,Returning_Visitor
0,0,0,2,11,0,2,Returning_Visitor
2,33,0,9,354,0,1,New_Visitor
3,139,0,10,277.1428571,0,1,Returning_Visitor
2,47,0,17,411.625,0,4,Returning_Visitor
0,0,0,16,392.1428571,0,1,Returning_Visitor
0,0,0,25,954.4702381,0,1,Returning_Visitor
0,0,0,19,370.3809524,0,1,Returning_Visitor
5,169,0,3,50,0,1,New_Visitor
4,59.25,0,9,139.25,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
4,159,0,3,64.75,0,1,Returning_Visitor
0,0,0,14,927.2777778,0,1,Returning_Visitor
0,0,0,7,141.1666667,0,3,Returning_Visitor
0,0,0,12,218.5,0,4,Returning_Visitor
2,78.33333333,0,12,262.5,0,1,Returning_Visitor
0,0,0,17,469.4166667,0,2,Returning_Visitor
1,8,0,5,143.5,0,2,New_Visitor
0,0,0,7,101,0,1,Returning_Visitor
5,267.5,0,5,62.5,0,2,New_Visitor
1,14,0,6,156,0,3,Returning_Visitor
2,17,0,15,1349,0,1,Returning_Visitor
1,12,0,11,331.25,0,2,Returning_Visitor
5,114.75,0,8,301.5,0,4,Returning_Visitor
0,0,0,8,157.5714286,0,2,Returning_Visitor
0,0,0,1,0,0,4,Returning_Visitor
0,0,0,19,224.9583333,0,1,Returning_Visitor
1,10,0,39,1152.5,0,1,Returning_Visitor
10,164.5,3,61,2292.679762,0,1,Returning_Visitor
0,0,0,9,329,0,3,Returning_Visitor
0,0,0,8,111.6666667,0,1,Returning_Visitor
0,0,0,15,1074.428571,0,1,Returning_Visitor
2,123,0,14,239,0,1,New_Visitor
4,272.5,0,14,279.9,0,3,New_Visitor
0,0,0,15,1674,0,4,Returning_Visitor
0,0,0,3,15,0,3,Returning_Visitor
0,0,0,22,480.9666667,0,4,Returning_Visitor
0,0,0,3,62,0,1,Returning_Visitor
4,320.5,0,23,1841.171429,0,1,New_Visitor
0,0,0,2,37.5,0,4,Returning_Visitor
2,35,0,11,131.3,0,1,New_Visitor
0,0,0,7,114.6,0,1,Returning_Visitor
2,34,0,18,671,0,3,New_Visitor
2,47,0,11,624,0,1,Returning_Visitor
3,13,0,7,79.5,0,1,New_Visitor
0,0,0,10,189.5,0,3,Returning_Visitor
2,36,0,15,2190.666667,0,3,Returning_Visitor
0,0,0,2,0,0,3,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
0,0,0,5,672.5,0,1,Returning_Visitor
3,33,0,67,2502.816667,0,1,Returning_Visitor
0,0,0,4,49.5,0,1,Returning_Visitor
4,55,0,16,284.9,18.8649,2,Returning_Visitor
0,0,0,7,236,0,3,Returning_Visitor
0,0,0,3,77,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,3,79,0,3,Returning_Visitor
1,0,0,35,499.4,0,3,Returning_Visitor
9,122,87,50,1694.797619,0,1,Returning_Visitor
3,308,0,54,1306.151974,0,4,Returning_Visitor
0,0,0,6,75,0,1,Returning_Visitor
0,0,0,6,61,0,1,Returning_Visitor
0,0,0,12,1165.333333,0,3,Returning_Visitor
0,0,0,9,181.3333333,0,1,Returning_Visitor
0,0,0,9,159,0,1,Returning_Visitor
4,315,0,8,465.8333333,0,3,Returning_Visitor
0,0,0,40,952.9666667,0,2,Returning_Visitor
0,0,0,8,372.8333333,0,1,Returning_Visitor
6,192.5,0,14,327,0,1,Returning_Visitor
0,0,0,1,0,0,2,Returning_Visitor
0,0,0,6,1057,0,4,Returning_Visitor
0,0,0,3,12,0,1,Returning_Visitor
3,43.5,0,30,2264.333333,0,1,Returning_Visitor
4,76,0,28,866,0,4,Returning_Visitor
0,0,0,4,97,0,2,Returning_Visitor
3,13,0,28,324.7692308,0,1,Returning_Visitor
0,0,0,9,210,0,3,Returning_Visitor
0,0,0,20,332,0,3,Returning_Visitor
1,45,0,13,1610.916667,0,1,New_Visitor
4,177.1666667,0,50,1188.566667,0,3,Returning_Visitor
0,0,36.33333333,38,1663.683333,0,4,Returning_Visitor
4,43.5,0,39,930.3,0,1,Returning_Visitor
0,0,0,21,1003,0,1,Returning_Visitor
0,0,0,3,69,0,2,Returning_Visitor
0,0,0,27,1199.725758,9.028406684,2,Returning_Visitor
0,0,0,34,1524.058333,11.77367361,3,Returning_Visitor
0,0,45,11,624,0,4,Returning_Visitor
0,0,0,37,1229.766667,0,1,Returning_Visitor
0,0,0,13,972.6,0,3,Returning_Visitor
5,159,0,17,438.4333333,0,3,Returning_Visitor
0,0,0,10,270,0,1,Returning_Visitor
0,0,0,3,333,0,2,Returning_Visitor
0,0,0,20,504.2333333,0,1,Returning_Visitor
0,0,0,27,845.5,0,1,Returning_Visitor
2,34,0,8,358,0,1,Returning_Visitor
0,0,0,7,157,0,1,Returning_Visitor
3,36,0,9,71.33333333,0,1,New_Visitor
1,0,56,22,1054.309524,0,1,Returning_Visitor
0,0,29,9,225.8333333,0,1,Returning_Visitor
2,21,26,22,326.5833333,0,4,Returning_Visitor
0,0,0,8,863.3333333,0,4,Returning_Visitor
0,0,0,1,67,0,1,Returning_Visitor
0,0,0,24,917.0833333,0,1,Returning_Visitor
3,61,0,19,573.6571429,0,2,Returning_Visitor
0,0,0,5,94.5,0,1,Returning_Visitor
3,227,0,3,164,0,3,New_Visitor
0,0,14,31,750.5904762,0,1,Returning_Visitor
1,464,0,19,1834.083333,0,2,Returning_Visitor
0,0,0,19,606.8333333,0,1,Returning_Visitor
0,0,0,2,19,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,13,449.3333333,0,1,Returning_Visitor
0,0,0,12,200,0,1,Returning_Visitor
3,61.5,0,16,946.1666667,0,1,New_Visitor
0,0,0,2,0,0,1,Returning_Visitor
0,0,0,3,514,0,3,Returning_Visitor
1,58,0,5,64,0,4,New_Visitor
0,0,0,2,210,0,1,Returning_Visitor
2,243,0,12,1180.5,0,1,Returning_Visitor
0,0,0,5,381.6666667,0,3,Returning_Visitor
9,210.6666667,127,55,1509.594444,14.68324522,1,Returning_Visitor
0,0,0,4,69,0,1,Returning_Visitor
0,0,0,5,103,0,1,Returning_Visitor
0,0,0,2,36.5,0,1,Returning_Visitor
0,0,0,6,226,0,1,Returning_Visitor
1,156.1428571,0,18,1181.198413,0,4,Returning_Visitor
2,0,0,17,1394.666667,0,2,Returning_Visitor
5,282,0,8,326,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
1,112,0,37,2043.5,12.3578472,3,Returning_Visitor
4,73.5,0,24,663.4666667,0,1,Returning_Visitor
0,0,0,56,2633.869048,0,1,Returning_Visitor
6,302,0,18,834.6666667,0,1,Returning_Visitor
0,0,0,2,5,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,3,11,0,1,Returning_Visitor
0,0,37,15,497.3333333,0,2,Returning_Visitor
10,117.3333333,0,28,631.9896825,10.16517157,1,Returning_Visitor
1,7,0,14,183.3333333,0,3,Returning_Visitor
1,0,0,16,1296.6,13.28355556,4,Returning_Visitor
0,0,0,3,17,0,1,Returning_Visitor
0,0,41,13,698,0,2,Returning_Visitor
1,14,0,17,1093.142857,0,2,Returning_Visitor
1,5,0,9,2397.5,0,3,Returning_Visitor
2,107,0,3,56,0,3,New_Visitor
1,31,62,11,196.2,0,1,Returning_Visitor
0,0,0,3,39.66666667,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
1,7,0,29,906.5666667,0,1,New_Visitor
0,0,0,4,149,0,1,Returning_Visitor
0,0,0,30,1224.75,21.04864167,2,New_Visitor
0,0,0,1,0,0,1,Returning_Visitor
2,52,17.66666667,18,1262,0,1,New_Visitor
0,0,0,12,207,0,3,Returning_Visitor
1,19,0,7,115.6666667,0,2,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
1,0,0,3,321.5,0,2,Returning_Visitor
6,98,0,12,343,0,1,Returning_Visitor
0,0,0,3,81,0,1,Returning_Visitor
4,600.4230769,0,17,1883.827222,0.120699914,1,Returning_Visitor
0,0,0,7,251.6666667,0,1,Returning_Visitor
0,0,0,3,79.5,0,2,Returning_Visitor
3,39,0,30,940.8333333,0,3,Returning_Visitor
0,0,0,5,50.5,0,1,Returning_Visitor
0,0,0,8,83,0,2,Returning_Visitor
4,16.66666667,0,68,2593.741667,0,4,Returning_Visitor
0,0,0,6,59,0,1,Returning_Visitor
0,0,0,6,62,0,1,Returning_Visitor
2,15,0,7,50.5,0,1,Returning_Visitor
0,0,0,12,468,0,4,Returning_Visitor
4,84,0,35,1059,0,3,New_Visitor
3,151,0,6,892,0,3,Returning_Visitor
4,83.5,0,9,430.5,0,1,New_Visitor
0,0,0,17,132.6333333,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,14,363.3181818,0,1,Returning_Visitor
0,0,0,3,73,0,1,Returning_Visitor
0,0,0,8,612,0,1,New_Visitor
3,130.8333333,109,47,1813.208333,0,3,Returning_Visitor
0,0,0,4,102,0,3,Returning_Visitor
2,27,0,23,1278.090909,0,2,New_Visitor
0,0,0,3,25,0,4,Returning_Visitor
0,0,0,40,1530.248485,0,1,Returning_Visitor
0,0,0,10,153,0,4,Returning_Visitor
0,0,0,26,648.4,0,1,Returning_Visitor
0,0,0,5,56,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,21,263,0,1,Returning_Visitor
0,0,0,6,193,0,3,Returning_Visitor
0,0,0,3,38,0,1,Returning_Visitor
0,0,0,5,266.3333333,0,1,Returning_Visitor
0,0,0,3,17,0,1,Returning_Visitor
0,0,0,3,67.5,0,3,Returning_Visitor
3,81,0,28,499.6666667,0,1,Returning_Visitor
4,81,0,8,112.7285714,0,2,Returning_Visitor
1,18,0,24,1571,0,2,Returning_Visitor
0,0,0,11,187,0,1,Returning_Visitor
1,42,80.5,46,838.6833333,0,1,Returning_Visitor
5,36.33333333,53,22,406,0,1,Returning_Visitor
0,0,0,19,215.75,0,3,Returning_Visitor
7,110.25,0,20,266.5833333,0,1,Returning_Visitor
0,0,0,16,2156,0,3,Returning_Visitor
0,0,0,17,557.1666667,0,1,Returning_Visitor
2,27,35,19,461.05,16.33942857,1,Returning_Visitor
0,0,0,18,1473.333333,0,1,Returning_Visitor
4,155.5,0,13,474.8333333,0,1,Returning_Visitor
0,0,0,1,0,0,4,Returning_Visitor
0,0,0,6,212,0,3,Returning_Visitor
5,487.5,0,11,500,0,1,New_Visitor
0,0,56,10,369,0,4,New_Visitor
0,0,0,5,136.6666667,0,1,Returning_Visitor
0,0,0,10,243.2,0,4,Returning_Visitor
0,0,0,12,459,0,3,Returning_Visitor
5,376.8,105.6666667,6,441.4666667,0,1,Returning_Visitor
0,0,0,3,36,0,1,Returning_Visitor
0,0,0,20,518.6666667,0,2,Returning_Visitor
11,1640.590909,0,16,1849.833333,10.78136364,2,Returning_Visitor
0,0,0,5,132,0,1,Returning_Visitor
2,63,0,35,850.3333333,0,3,New_Visitor
0,0,0,5,143,0,1,Returning_Visitor
3,76,0,24,1038.845238,0,4,New_Visitor
0,0,0,1,0,0,1,Returning_Visitor
2,11,0,20,363.6666667,0,1,Returning_Visitor
0,0,0,8,228,0,3,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
1,1.333333333,0,32,395.2222222,0,1,Returning_Visitor
0,0,0,4,9,0,3,Returning_Visitor
0,0,0,17,945.0108696,0,3,Returning_Visitor
0,0,0,20,447.5,0,1,Returning_Visitor
5,310,73,16,416.4,0,1,Returning_Visitor
3,960,0,10,1218,0,1,New_Visitor
0,0,0,5,210,0,1,Returning_Visitor
2,52,0,24,427.0833333,0,1,Returning_Visitor
0,0,0,2,31,0,3,Returning_Visitor
0,0,0,4,151.5,0,1,Returning_Visitor
5,106,0,30,1418,0,3,New_Visitor
6,91.88888889,0,25,437.2222222,0,1,Returning_Visitor
2,36,0,13,142,0,4,Returning_Visitor
7,139.5,0,30,1448.752381,0,3,New_Visitor
0,0,0,3,96.5,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,46,9,546,0,1,Returning_Visitor
1,4,0,43,1418.5,0,2,Returning_Visitor
4,183.25,21,20,651.4,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,83,16,223,0,1,Returning_Visitor
0,0,0,2,135,0,1,Returning_Visitor
0,0,0,36,1166.72619,4.599,1,Returning_Visitor
1,0,0,4,31,0,2,Returning_Visitor
1,8,101,12,205.9761905,0,3,Returning_Visitor
2,102,0,4,268,0,1,Returning_Visitor
0,0,0,8,158.5,0,1,Returning_Visitor
1,7,0,11,298,0,3,Returning_Visitor
0,0,0,41,419,0,1,Returning_Visitor
0,0,0,5,279,0,2,Returning_Visitor
1,0,0,43,1286.688889,4.289292857,1,Returning_Visitor
3,67,0,12,353,0,3,New_Visitor
0,0,0,2,27,0,4,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
3,242,0,12,286,0,1,New_Visitor
0,0,0,6,835.8333333,0,1,Returning_Visitor
7,217.8333333,23.5,18,338.1272727,0,1,Returning_Visitor
0,0,0,2,22,0,1,Returning_Visitor
2,136.6666667,9.5,20,1572.571429,0,3,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
0,0,0,2,187,0,1,Returning_Visitor
4,33,0,19,502.4583333,0,1,Returning_Visitor
3,14,0,20,1424.928571,0,1,Returning_Visitor
5,91.83333333,0,32,1480.666667,0,1,Returning_Visitor
1,31,0,6,25.5,0,3,Returning_Visitor
2,58,0,50,952.4345238,2.179730769,2,Returning_Visitor
0,0,0,24,854.3333333,0,1,Returning_Visitor
0,0,0,3,39,0,1,Returning_Visitor
0,0,0,15,1332.833333,0,4,Returning_Visitor
5,89.75,0,16,467.9166667,0,4,Returning_Visitor
9,165.5,0,50,2207.391667,15.30003763,4,Returning_Visitor
0,0,0,10,300,0,1,Returning_Visitor
0,0,0,1,0,0,4,Returning_Visitor
0,0,0,34,311.5,0,4,Returning_Visitor
1,13,0,10,391.85,0,4,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,59,1560.601163,0,1,Returning_Visitor
2,34,0,65,1451.227362,0,1,Returning_Visitor
4,67.07142857,0,21,2588.958333,0,2,New_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,3,80,0,1,Returning_Visitor
1,22,0,21,678.2738095,0,1,New_Visitor
0,0,0,4,55,0,1,Returning_Visitor
1,17.5,0,8,163,0,1,New_Visitor
0,0,0,7,286.5,0,3,Returning_Visitor
0,0,0,20,1395.258333,0,1,New_Visitor
1,14,0,10,90,0,2,New_Visitor
5,69.33333333,0,5,142,0,3,New_Visitor
0,0,0,2,403,0,3,Returning_Visitor
0,0,0,6,106,0,1,Returning_Visitor
4,103,41,16,515,0,3,Returning_Visitor
0,0,0,26,392,0,4,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
1,69.5,0,8,226.5,0,1,Returning_Visitor
7,77.5,0,14,192.9333333,0,1,Returning_Visitor
4,171,0,20,745.3333333,0,1,Returning_Visitor
2,94,0,5,97,0,1,Returning_Visitor
0,0,0,4,233,0,2,Returning_Visitor
7,64.14285714,0,20,1409.809524,0,3,Returning_Visitor
0,0,0,12,448.5,0,1,Returning_Visitor
0,0,0,6,73.75,0,3,Returning_Visitor
1,26,0,16,638.8333333,20.26155684,2,New_Visitor
3,221,0,17,489.5833333,0,1,New_Visitor
1,10,0,23,660.8166667,0,1,Returning_Visitor
1,0,0,20,2270.833333,10.23187302,3,Returning_Visitor
1,38,0,12,121,0,4,Returning_Visitor
0,0,0,15,296,0,2,Returning_Visitor
2,117,0,13,309.9333333,0,2,New_Visitor
0,0,0,7,55,0,1,Returning_Visitor
2,75,0,14,851,22.88908649,1,New_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,3,55,0,3,Returning_Visitor
0,0,0,7,88.33333333,0,1,Returning_Visitor
2,94,0,25,893.1,0,4,Returning_Visitor
3,219,0,12,526.3333333,0,3,Returning_Visitor
2,45,0,26,535.3459596,0,3,Returning_Visitor
3,60.83333333,0,18,884.6333333,0,3,Returning_Visitor
0,0,0,2,24,0,3,Returning_Visitor
0,0,100,22,2175.993651,0,3,Returning_Visitor
2,14,0,8,57,0,4,New_Visitor
0,0,0,28,1028.116667,0,1,Returning_Visitor
8,154.2916667,0,34,991.3678571,10.93482456,2,Returning_Visitor
0,0,0,1,1,0,2,Returning_Visitor
0,0,0,2,0,0,4,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,3,183,0,1,Returning_Visitor
0,0,0,10,250.8,0,4,Returning_Visitor
2,17,105,9,148.25,0,1,Returning_Visitor
2,32,70,16,504.0833333,9.543060317,3,Returning_Visitor
0,0,0,28,2743.216667,0,2,Returning_Visitor
5,108.2,0,37,1288.533333,0,1,Returning_Visitor
0,0,0,15,447.5,0,4,Returning_Visitor
10,1559.75,7,41,1663.761905,13.63463318,1,Returning_Visitor
2,37,0,3,17,0,1,New_Visitor
5,65,34,17,1302.5,0,1,Returning_Visitor
0,0,0,10,172.5,0,3,Returning_Visitor
6,143.1666667,0,50,925.947619,13.60512012,1,Returning_Visitor
4,66.33333333,58.16666667,38,1524.702381,0,3,New_Visitor
4,14,0,13,288,0,4,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
0,0,0,4,63,0,2,Returning_Visitor
0,0,0,13,1476.3,0,3,Returning_Visitor
0,0,0,7,451.8333333,0,1,Returning_Visitor
0,0,0,25,1512.52381,0,3,Returning_Visitor
1,85,0,14,306.5,0,3,Returning_Visitor
0,0,0,5,62,0,3,Returning_Visitor
1,63,0,22,2815.416667,0,3,Returning_Visitor
3,31.5,0,13,956.5,0,1,Returning_Visitor
0,0,0,20,2271,0,1,Returning_Visitor
2,120,0,8,588.1666667,0,1,Returning_Visitor
0,0,0,2,5,0,1,Returning_Visitor
11,377.8333333,0,40,1337.842794,0,3,Returning_Visitor
9,298.6666667,0,27,1084.5,22.96411765,1,New_Visitor
3,59,0,29,527.2083333,0,1,Returning_Visitor
0,0,0,4,0,0,3,Returning_Visitor
0,0,0,2,62,0,2,Returning_Visitor
0,0,0,2,5,0,3,Returning_Visitor
1,95.5,0,7,381.5,0,3,Returning_Visitor
6,129.75,0,42,1173.07,18.95323404,3,New_Visitor
6,408.2,0,33,878.6238095,19.3654955,1,Returning_Visitor
0,0,0,5,83,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,13,449.6,0,1,Returning_Visitor
1,27.5,0,11,243.6666667,0,1,Returning_Visitor
6,475,0,33,2760.716667,0,1,Returning_Visitor
2,210,0,10,591.1666667,0,1,Returning_Visitor
5,46,17,33,1540.583333,10.84440741,2,Returning_Visitor
1,47.5,0,15,1330.3,0,2,Returning_Visitor
0,0,0,5,360.75,0,3,Returning_Visitor
3,48.33333333,0,15,245.5,0,3,Returning_Visitor
0,0,0,4,7,0,1,Returning_Visitor
3,28.5,0,15,608.4166667,0,1,Returning_Visitor
0,0,0,18,708.25,0,1,Returning_Visitor
1,30,0,7,157.5,0,3,New_Visitor
2,16,0,33,1123.242857,11.12342124,3,Returning_Visitor
0,0,0,19,926.6333333,0,2,Returning_Visitor
0,0,0,39,2808.666667,0,1,Returning_Visitor
1,10,0,69,2124.726768,0,2,Returning_Visitor
3,79,0,38,1272.916667,9.401136585,2,Returning_Visitor
2,18,0,30,474.5,0,3,Returning_Visitor
7,250.3333333,0,7,180.3333333,0,1,New_Visitor
2,77,0,43,1607.297619,0,1,Returning_Visitor
2,12,0,8,60,0,3,New_Visitor
6,77.33333333,52.33333333,6,126.6666667,0,1,Returning_Visitor
0,0,0,7,865.2777778,0,1,Returning_Visitor
0,0,0,49,2612.357143,0,1,Returning_Visitor
0,0,0,22,850.2083333,0,1,Returning_Visitor
0,0,0,9,186.7,0,1,Returning_Visitor
0,0,0,24,1762.25,0,2,Returning_Visitor
1,3,0,14,128,0,1,Returning_Visitor
0,0,0,8,213.5,0,1,Returning_Visitor
0,0,0,21,849.8833333,0,1,Returning_Visitor
0,0,0,1,0,0,2,Returning_Visitor
0,0,0,2,73,0,1,Returning_Visitor
0,0,0,8,316,0,1,New_Visitor
1,5.5,12,54,1470.966667,0,4,Returning_Visitor
0,0,0,27,780.1666667,0,3,Returning_Visitor
3,79.75,0,3,73.5,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
3,14.5,0,25,1040.75,0,1,Returning_Visitor
1,11.42857143,0,13,833.2333333,0,3,Returning_Visitor
3,32,0,20,453.625,0,1,New_Visitor
0,0,0,5,51.25,0,1,Returning_Visitor
0,0,0,28,1202,0,1,Returning_Visitor
0,0,0,4,538,0,4,Returning_Visitor
7,187.8333333,0,36,1775.516667,4.745736842,1,Returning_Visitor
1,9,0,7,638,0,1,Returning_Visitor
0,0,0,3,190,0,4,Returning_Visitor
2,66,0,10,302,19.53495497,3,Returning_Visitor
0,0,0,5,164,0,1,Returning_Visitor
0,0,0,5,218,0,1,Returning_Visitor
0,0,0,2,30,0,4,Returning_Visitor
0,0,0,19,422.8333333,0,1,Returning_Visitor
0,0,0,7,362,0,1,Returning_Visitor
0,0,0,18,628.8333333,0,2,Returning_Visitor
0,0,0,3,161,0,1,Returning_Visitor
