Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Browser,Region
6,573.5,1,0,33,1946.942857,0.005882353,0.020602653,2,3
0,0,0,0,1,0,0.2,0.2,2,1
6,465.8333333,2,71,26,1558,0.006666667,0.013333333,2,1
0,0,1,212.5,21,1198.75,0,0.003174603,4,7
0,0,0,0,1,0,0.2,0.2,2,4
0,0,0,0,17,927.1666667,0,0.014705882,1,2
9,97.64285714,0,0,37,584.5958874,0.005128205,0.013043478,4,1
0,0,0,0,4,135.5,0,0.066666667,2,3
3,148,0,0,8,292.5,0,0.027272727,2,1
0,0,0,0,2,68.5,0,0.033333333,2,1
3,58,0,0,23,364.1666667,0.004,0.02,2,1
0,0,0,0,26,694.3,0.023076923,0.036410256,2,2
1,3,0,0,3,236,0,0.025,2,1
4,97.61111111,0,0,24,1128.468254,0.038461538,0.058577534,4,3
4,57,0,0,5,81,0,0.025,1,8
2,34,0,0,21,521.5,0.018181818,0.021212121,2,5
0,0,0,0,7,496.75,0,0.011111111,2,6
0,0,0,0,9,104.8333333,0.022222222,0.072222222,2,4
1,7,0,0,4,45,0,0.0125,2,3
2,37.5,0,0,2,492.5,0,0.05,2,1
1,3,0,0,40,624.75,0,0.014634146,7,3
0,0,0,0,1,0,0.2,0.2,2,7
0,0,0,0,6,116.5,0,0.066666667,2,2
0,0,0,0,8,144,0.025,0.045833333,2,7
2,22.5,0,0,28,686.3222222,0,0.001190476,4,3
0,0,1,1411,1,1411,0,0.1,2,1
0,0,0,0,7,126,0.028571429,0.057142857,5,2
0,0,0,0,6,185,0,0.1,1,1
0,0,0,0,6,218,0,0.066666667,2,3
0,0,0,0,1,0,0.2,0.2,2,3
0,0,0,0,30,484.672619,0,0.018965517,6,7
0,0,0,0,19,439.8333333,0.005555556,0.003703704,1,7
2,38,0,0,21,733.7,0,0.014035088,7,1
6,77,3,447,34,1469.702381,0,0.02398374,2,1
2,58.5,2,125,16,485.8333333,0,0.002222222,2,7
0,0,0,0,3,19,0,0.066666667,4,1
6,99.33333333,1,28.5,5,345.5,0,0.011111111,2,3
3,117,0,0,20,543.8,0.00952381,0.019047619,1,1
0,0,0,0,3,48,0,0.066666667,1,1
2,16.66666667,0,0,22,343.3690476,0.001298701,0.039924242,2,1
0,0,0,0,9,171,0.022222222,0.066666667,10,4
12,81.5,0,0,61,2202.579167,0.005797101,0.017153855,2,1
0,0,0,0,11,299.5,0.036363636,0.072727273,1,3
0,0,0,0,1,0,0.2,0.2,2,1
0,0,1,90,11,1056.5,0.018181818,0.054545455,2,1
4,34,0,0,46,627.3083333,0,0.004166667,2,7
4,38.5,0,0,33,583.8333333,0.002631579,0.007894737,2,4
0,0,0,0,7,221.5,0,0.028571429,1,1
0,0,0,0,44,441.7916667,0.004545455,0.018181818,2,1
7,156.25,0,0,37,1037.355013,0,0.0165,2,8
3,15,0,0,11,246,0.018181818,0.054545455,2,1
0,0,0,0,3,10,0,0.066666667,2,7
0,0,2,18,1,46,0,0.066666667,2,7
0,0,0,0,80,801.802381,0,0.0035,2,3
1,19,0,0,40,1361.166667,0.005,0.0225,1,2
0,0,0,0,5,53,0.04,0.08,5,2
1,7,0,0,17,2648.5,0.0125,0.03125,2,1
0,0,0,0,3,27,0.066666667,0.133333333,2,1
0,0,0,0,13,255,0,0.015384615,4,1
0,0,0,0,2,221.5,0,0.05,2,3
0,0,0,0,7,225,0.028571429,0.085714286,1,4
0,0,0,0,7,125,0,0.028571429,2,1
0,0,0,0,12,323,0.033333333,0.066666667,2,1
5,67.5,3,245,32,1929.329762,0,0.00430839,4,1
12,311.4090909,0,0,96,4233.4807,0.006635802,0.027174712,4,1
0,0,0,0,5,116,0,0.04,5,1
0,0,0,0,2,0,0.2,0.2,2,6
3,14,0,0,27,1585.666667,0.026666667,0.058333333,2,6
6,145,0,0,13,644,0,0.013333333,2,1
0,0,0,0,5,488.5,0.032727273,0.033846154,7,7
0,0,1,15,25,1235.65,0.041666667,0.05327381,1,1
1,43,0,0,37,1505.166667,0,0.005263158,2,4
0,0,0,0,7,495,0,0.00952381,1,3
4,84,0,0,21,270,0,0.002380952,1,3
0,0,0,0,2,0,0.2,0.2,2,1
4,120,0,0,13,293,0,0.014285714,2,1
0,0,1,0,51,2122.656061,0,0.007051282,2,1
0,0,0,0,35,1231.160256,0.005714286,0.023619048,2,1
0,0,0,0,1,0,0.2,0.2,2,1
0,0,0,0,17,341.6666667,0.011764706,0.041176471,6,9
0,0,0,0,1,0,0.2,0.2,1,3
0,0,0,0,21,1686.333333,0,0.030952381,5,2
5,263,0,0,3,212,0,0.028571429,1,9
1,0,0,0,34,2161.979365,0.00625,0.020233586,2,1
9,72.94444444,2,125.0952381,17,318.0730159,0.008695652,0.035397453,2,8
0,0,0,0,1,13,0,0.1,2,3
0,0,0,0,30,390.6666667,0.006666667,0.056666667,6,6
0,0,0,0,11,253,0,0.027272727,2,2
1,18.5,0,0,12,208,0.045454545,0.081818182,2,4
6,87.33333333,0,0,62,1470.853037,0,0.009683372,4,6
6,99.60588235,0,0,83,2585.61835,0,0.00761877,2,2
3,63,0,0,13,400.3333333,0.030769231,0.046153846,1,3
3,68,1,103,10,808.5,0,0.015384615,2,3
0,0,0,0,12,1484,0,0.016666667,2,7
0,0,0,0,4,505,0,0.05,2,1
3,68.5,0,0,37,1121.205556,0.005405405,0.00113798,1,1
1,135,0,0,2,141,0,0.066666667,2,1
0,0,0,0,3,234,0,0.033333333,2,1
1,34,0,0,7,179,0,0.028571429,4,2
6,176.25,12,404,41,2720.671429,0.012962963,0.033262108,2,2
16,315.1449864,6,147.8666667,173,6255.017866,0.002531328,0.010737154,2,2
6,523.2142857,2,263,48,2309.732468,0.003846154,0.014903846,2,3
4,76,0,0,39,1936.55,0.004761905,0.023809524,1,3
3,118.6666667,0,0,17,694,0.003703704,0.008333333,2,1
0,0,0,0,11,125,0.018181818,0.081818182,2,1
8,174.5,0,0,10,195.5,0,0.006060606,1,3
1,40,0,0,27,1400.5,0,0.007142857,1,4
8,201.1666667,3,41,18,914.1666667,0,0.0125,1,1
13,374.875,1,53,88,5958.071931,0.002105263,0.00954386,2,3
4,56,0,0,31,270.4916667,0,0.00234375,2,1
3,92.83333333,0,0,24,463.8166667,0.002666667,0.015333333,1,1
0,0,0,0,16,371.5,0.0125,0.025,5,7
0,0,0,0,6,13,0.133333333,0.166666667,2,1
1,4,3,148.5,5,185.8333333,0,0.01875,2,7
2,102,0,0,16,502.8333333,0,0.004444444,2,4
0,0,0,0,3,1016.5,0.066666667,0.066666667,2,5
1,11,0,0,16,253,0,0.023529412,2,1
0,0,1,126,17,887.0666667,0.0125,0.0296875,2,1
0,0,0,0,58,3200.366667,0.003448276,0.027586207,2,6
3,187,2,41,48,1769.697383,0.000606061,0.011616162,2,3
0,0,0,0,14,1037.5,0.014285714,0.047619048,2,4
4,185,0,0,40,1694.75,0.020512821,0.031196581,2,6
0,0,0,0,37,1643.435516,0.005555556,0.032271242,4,3
0,0,0,0,7,383.5,0,0.023809524,2,6
8,166.2,5,371,23,626.2213675,0.004444444,0.008888889,1,8
0,0,0,0,4,34,0.1,0.125,2,3
0,0,0,0,27,1070.461905,0,0.007407407,2,3
0,0,0,0,1,0,0.2,0.2,2,3
2,84,0,0,3,195,0,0.02,2,5
3,86,0,0,22,1187.833333,0.009090909,0.027272727,2,3
17,754.1095238,2,77,31,1021.619336,0.004545455,0.026479076,1,3
3,24,0,0,6,58,0,0.028571429,2,8
0,0,0,0,18,771.0833333,0.055555556,0.071428571,2,3
8,17.34848485,0,0,19,291.2589744,0,0.043589744,2,7
0,0,0,0,15,695.4,0.014285714,0.028571429,2,2
2,15,0,0,3,21,0,0.05,2,4
0,0,0,0,45,1594.283333,0,0.015227273,2,1
3,36,1,395,12,343.5833333,0,0.014285714,2,1
2,34,0,0,81,2241.002381,0.002439024,0.007012195,2,1
0,0,0,0,2,5,0,0.1,2,1
0,0,0,0,2,63,0,0.05,2,1
2,47,0,0,21,825.0833333,0,0.009090909,2,2
0,0,0,0,54,1357.61783,0,0.004812274,2,2
5,44.5,1,4,37,836.3333333,0.005,0.045416667,2,4
6,125.5,0,0,19,1409.416667,0.002469136,0.023703704,8,3
0,0,0,0,10,60.5,0.02,0.04,2,3
2,42,2,54,10,420,0,0.008333333,2,8
0,0,0,0,1,0,0.2,0.2,5,9
0,0,0,0,2,0,0.2,0.2,5,1
0,0,0,0,9,389,0,0.011111111,2,3
2,95,0,0,15,449.5,0.0125,0.04375,2,4
4,56.5,0,0,8,202.1666667,0,0.01,2,1
0,0,0,0,2,17,0,0.1,1,8
0,0,0,0,12,689.2857143,0,0.058333333,2,3
5,134.9285714,2,41,31,2013.595238,0,0.014141414,2,8
0,0,0,0,17,933.4166667,0.031932773,0.043075335,2,1
2,64,0,0,19,371.2272727,0.001666667,0.029166667,4,9
3,68,0,0,8,306,0,0.008888889,1,9
2,20.5,0,0,21,719.7380952,0.004347826,0.010434783,2,1
0,0,0,0,1,0,0.2,0.2,4,6
0,0,0,0,2,56,0,0.1,2,1
3,11.33333333,0,0,20,302.3888889,0,0.002380952,2,1
0,0,0,0,19,491.6666667,0.011111111,0.012222222,1,1
5,504,0,0,13,922.0833333,0.023529412,0.023529412,2,8
2,25,0,0,20,667.9166667,0,0.00952381,1,1
2,20,0,0,13,181.5,0,0.013333333,2,1
1,19.66666667,0,0,14,512.1111111,0.028571429,0.03,2,3
1,13,0,0,15,317,0,0.006666667,2,1
0,0,0,0,17,85.66666667,0.023529412,0.080392157,2,6
0,0,0,0,8,128.5,0,0.025,2,1
6,76.33333333,0,0,7,78.83333333,0.004444444,0.010666667,2,8
2,45.44444444,1,40.66666667,57,851.6426534,0,0.007923497,4,3
3,31,0,0,58,1400.438961,0,0.005951036,2,1
0,0,0,0,6,84,0,0.033333333,1,8
0,0,0,0,12,167.2222222,0,0.001666667,2,1
0,0,0,0,12,396.5,0,0.037222222,4,3
0,0,0,0,2,22,0,0.05,1,3
0,0,0,0,5,371,0,0.02,2,4
0,0,4,399.3333333,46,1814.583333,0.003673469,0.02675737,2,2
0,0,0,0,4,30.5,0,0.05,4,3
0,0,0,0,27,644,0.007692308,0.051923077,2,2
8,125.1666667,0,0,27,1802.25,0.006060606,0.011774152,2,1
2,13,0,0,23,855.1666667,0.008,0.025333333,5,1
1,72.66666667,4,345,24,879.9090909,0,0.035897436,4,4
5,100.9166667,0,0,56,1432.223333,0,0.002185792,2,3
7,60,3,23,111,2524.501905,0.001694915,0.018834175,2,1
3,49.5,1,29.5,45,1545.5,0,0.004,4,3
8,466.5,2,75.25,44,1616.425824,0.006944444,0.010974434,2,4
0,0,0,0,8,332,0,0.028571429,2,1
0,0,0,0,1,40,0,0.1,2,1
5,175.2307692,0,0,20,2224.85,0.004347826,0.023913043,2,8
6,96.85714286,0,0,28,672.5452381,0,0.020707071,1,2
0,0,0,0,6,551,0.033333333,0.05,1,3
19,402.1857143,4,116,64,3179.354257,0.002531646,0.016289934,2,2
0,0,0,0,10,203,0,0.026666667,2,2
4,178.2,0,0,9,368.2,0.02,0.05,2,8
7,156.5,1,122,26,694.7121212,0,0.00297619,4,1
5,58,0,0,10,657.2619048,0,0.004166667,1,2
0,0,0,0,7,974.6666667,0.085714286,0.128571429,2,1
1,43,0,0,43,1223.347222,0,0.004545455,1,3
0,0,0,0,10,276,0.044444444,0.055555556,2,3
0,0,1,844,6,1108,0.066666667,0.066666667,2,4
0,0,0,0,7,223,0,0.028571429,1,1
0,0,0,0,3,261,0,0.066666667,5,1
0,0,0,0,21,1372.7,0.019047619,0.035714286,1,3
2,306,0,0,14,964.5,0,0.030952381,2,4
3,72,1,0,38,461.5,0.01,0.023666667,2,3
0,0,0,0,4,41,0.05,0.1,2,2
1,202,0,0,2,8,0,0.066666667,2,8
0,0,0,0,1,0,0.2,0.2,1,3
0,0,0,0,7,39.25,0.028571429,0.034285714,2,1
4,359.3,4,407,69,5485.105556,0.010526316,0.017493734,1,2
0,0,0,0,8,450,0,0.025,1,9
0,0,0,0,1,0,0.2,0.2,1,2
0,0,0,0,20,438.3333333,0.02,0.04,2,7
1,39,0,0,15,787,0,0.021875,1,1
0,0,0,0,1,0,0.2,0.2,4,1
0,0,0,0,6,319,0,0.05,1,6
0,0,0,0,15,1148,0.014285714,0.05,2,1
2,41.5,2,60.5,21,534.5,0.004347826,0.02173913,2,2
0,0,0,0,20,644.4,0,0.007777778,1,7
0,0,0,0,14,875,0,0.014285714,1,1
2,123,0,0,7,873,0,0.011111111,2,2
3,42,0,0,31,3121.369048,0.002857143,0.009285714,1,3
0,0,1,81,82,3214.020563,0,0.007723577,3,2
0,0,0,0,3,14,0,0.066666667,1,3
1,22,0,0,52,1551.666667,0.001818182,0.019393939,1,3
2,95.5,0,0,13,334.5,0,0.002666667,2,1
2,48.66666667,0,0,48,3726.333333,0,0.004166667,2,1
5,294.7,6,329.5,59,2816.781781,0.003214696,0.014766169,2,4
0,0,0,0,38,667.1666667,0,0.005263158,2,4
1,0,0,0,41,1202.904762,0.011529933,0.033252033,2,2
0,0,0,0,3,0,0.2,0.2,8,2
0,0,0,0,20,1117.333333,0,0.000956938,4,7
0,0,0,0,9,211,0,0.044444444,2,3
3,125,1,70,29,705.4,0,0.015625,2,1
3,12,1,24,3,5.333333333,0.033333333,0.083333333,2,1
1,10.5,0,0,7,525,0,0.00952381,4,4
0,0,0,0,13,635.3333333,0,0.009090909,2,4
0,0,0,0,50,1803.768849,0.001360544,0.017428305,4,7
3,99,0,0,37,2419.133333,0.007894737,0.023245614,2,3
6,171.0833333,0,0,28,952.2857143,0,0.013333333,2,1
7,159.5,0,0,14,249,0.011764706,0.041176471,1,3
1,5,0,0,13,271,0,0.003571429,1,2
5,206,0,0,15,650.6961927,0,0.018487395,1,1
2,40,2,162,17,481.6666667,0.024561404,0.036842105,7,3
0,0,0,0,7,258.5,0.028571429,0.071428571,2,6
0,0,0,0,14,510.5,0,0.015384615,2,1
0,0,0,0,16,600.75,0,0.025,2,2
6,262.25,3,298,49,2302.021242,0.000308642,0.026591844,1,1
2,44,0,0,26,1636.016667,0.007692308,0.021794872,6,1
0,0,0,0,16,519.75,0.0125,0.04,2,3
0,0,0,0,1,0,0.2,0.2,1,1
0,0,0,0,11,673,0.018181818,0.063636364,6,1
0,0,0,0,4,173.5,0,0.05,3,4
0,0,0,0,16,156.5333333,0,0.04375,4,1
0,0,0,0,21,574.5333333,0,0.011578947,2,3
2,62.5,0,0,17,548.3333333,0,0.031372549,2,1
15,937.1746032,3,357,109,6682.677557,0.000833333,0.005345441,2,3
2,48,0,0,51,1671.375,0.001098901,0.016433566,2,1
0,0,0,0,11,1390.166667,0.012121212,0.014545455,1,1
6,437.3913043,2,235.55,83,2503.881781,0.002197802,0.004916136,2,3
7,159.3333333,0,0,24,520.6666667,0,0.006666667,10,4
0,0,0,0,1,0,0.2,0.2,2,4
2,32.5,0,0,19,423.8166667,0.005952381,0.039104938,2,1
0,0,2,30,11,1114.916667,0,0.030769231,2,1
11,212.7416667,3,104,71,1678.905125,0,0.016037881,2,8
0,0,0,0,29,438.8666667,0,0.020689655,2,3
3,16.33333333,0,0,23,505.5833333,0.008,0.03,1,1
0,0,0,0,9,76,0.022222222,0.055555556,2,6
0,0,0,0,7,203.5,0,0.033333333,1,1
4,130,0,0,28,818.7916667,0,0.003448276,2,1
4,15,1,17,17,490,0,0.027272727,2,4
0,0,1,0,12,645.9166667,0,0.05,1,1
0,0,0,0,8,142,0,0.05,7,2
0,0,0,0,6,25,0,0.033333333,2,1
2,44,0,0,16,672.5,0.005555556,0.025925926,2,4
9,140.5,0,0,35,1090.490476,0.013675214,0.016892552,1,3
0,0,0,0,3,30,0,0.066666667,2,1
0,0,0,0,13,244.1666667,0,0.030769231,5,3
0,0,0,0,13,129.5,0.061538462,0.092307692,8,1
4,56,1,88,22,1734.780952,0,0.010142857,2,3
3,281,0,0,6,145,0,0.025,2,8
2,88,0,0,16,1106.333333,0.025,0.053125,1,3
1,0,0,0,17,684.9166667,0.015686275,0.049411765,6,4
9,110.4090909,1,51,62,3120.211102,0.00056338,0.017396907,2,1
0,0,0,0,12,1178.666667,0.024242424,0.053030303,1,6
0,0,0,0,3,58,0,0.066666667,8,4
10,316.1405025,7,321.6666667,287,12983.78771,0.000668896,0.006998399,4,3
0,0,0,0,6,139,0,0.01,2,1
2,27,0,0,6,558,0,0.0125,2,3
3,74,2,26,53,893.5111111,0.003571429,0.005357143,1,4
0,0,0,0,5,26.5,0.04,0.12,1,3
0,0,0,0,2,0,0.2,0.2,2,1
0,0,0,0,3,0,0.2,0.2,2,6
1,0,1,0,15,708.5333333,0,0.04,4,3
0,0,0,0,8,244,0.025,0.075,2,1
2,140,0,0,6,130,0,0.025,1,4
3,119,0,0,41,1282.5,0,0.007142857,6,2
7,301.7,6,336.5,42,1981.016667,0.005660377,0.021383648,1,2
0,0,0,0,8,186.5,0,0.025,2,3
0,0,0,0,6,119,0,0.033333333,2,7
0,0,0,0,22,1310.5,0.00952381,0.028571429,2,1
0,0,0,0,4,1111,0,0.05,5,1
6,113.5,0,0,18,1066.5,0,0.005072464,2,7
3,421,0,0,4,110.5,0,0.011111111,2,8
2,115,0,0,5,36,0,0.033333333,1,3
0,0,2,76.5,22,850.5333333,0.004545455,0.03446281,2,3
0,0,0,0,3,16,0.033333333,0.1,6,1
1,9,0,0,5,49,0,0.05,2,8
0,0,0,0,10,214.25,0,0.025,2,2
0,0,0,0,3,0,0.2,0.2,1,3
0,0,0,0,7,141.8333333,0.064285714,0.15,2,1
0,0,0,0,5,143.5,0,0.04,5,3
0,0,0,0,51,5818.916667,0.000980392,0.022984749,2,1
2,208,1,50,30,1461.666667,0,0.02125,5,1
0,0,0,0,13,123,0,0.020833333,2,1
5,193,1,13,66,2049.458471,0.004489796,0.012765306,2,3
1,3,0,0,11,271.7166667,0,0.016666667,1,3
4,87.5,1,20,36,1279.166667,0,0.010810811,2,1
0,0,0,0,4,0,0.2,0.2,2,1
0,0,0,0,4,70.5,0.05,0.1,2,4
5,42.18181818,0,0,12,231.1818182,0,0.01,2,1
3,132.5,0,0,36,1567.966667,0,0.007207207,3,2
7,163.6666667,0,0,8,119.3333333,0.015384615,0.023076923,2,6
2,83,0,0,15,605.8857143,0,0.005882353,1,3
5,117.8333333,0,0,35,502.547619,0.01025641,0.036923077,2,2
3,95,0,0,27,808.7,0.006896552,0.010344828,2,7
0,0,0,0,3,58,0,0.066666667,1,1
3,60,0,0,19,494.5,0,0.01,1,3
0,0,0,0,6,203.15,0,0.051111111,2,7
5,55.5,0,0,63,1656.316667,0.004166667,0.015989583,2,2
0,0,0,0,32,1420.25,0.00625,0.027083333,2,1
8,160.5,2,1467,26,721,0,0.031029186,2,1
4,64.33333333,1,13,27,1433.916667,0,0.018226601,4,1
4,73.33333333,0,0,17,478.8333333,0,0.00877193,1,3
0,0,0,0,7,182,0.028571429,0.071428571,2,1
9,215.2333333,5,450,35,1974.352381,0.004761905,0.018866213,2,3
4,81.5,0,0,12,223.5833333,0,0.002666667,1,1
0,0,1,26,15,817.4166667,0.026666667,0.038222222,2,6
7,201.5,0,0,17,750.1666667,0,0.005555556,2,4
0,0,0,0,2,13,0.1,0.1,1,2
8,492.4166667,4,384,52,4699.277778,0.007258065,0.018233487,2,1
7,146.25,0,0,42,1030.266667,0,0.008695652,2,1
5,156.2690476,4,90,35,776.0190476,0,0.005714286,2,4
0,0,0,0,3,558,0,0.066666667,1,3
4,13.61904762,0,0,27,520.3333333,0,0.020322581,2,4
0,0,0,0,8,349.5,0,0.028571429,2,1
2,14,0,0,31,754.5,0,0.00625,2,1
0,0,0,0,13,305,0,0.016666667,1,1
0,0,0,0,21,399.8511905,0,0.023933659,2,1
1,12,0,0,6,74,0,0.028571429,1,1
6,352.5,0,0,21,696.6666667,0,0.0125,2,6
0,0,0,0,3,59,0,0.033333333,2,1
0,0,0,0,3,50,0,0.033333333,2,1
5,92.75,1,74.75,84,2756.215152,0,0.002462121,2,9
0,0,0,0,12,425.1666667,0,0.016666667,1,6
0,0,0,0,78,1781.69697,0.003205128,0.015811966,2,8
3,168,0,0,7,296.1666667,0,0.011111111,2,3
0,0,0,0,1,0,0.2,0.2,4,1
5,179.5,0,0,36,1792.8,0,0.004390244,2,3
0,0,0,0,1,0,0.2,0.2,2,3
8,274.5,0,0,24,515.5757576,0,0.003703704,2,2
3,64.5,0,0,35,1334.551371,0,0.007309582,2,4
0,0,0,0,6,64,0.1,0.133333333,1,1
1,4,2,102,31,624.5833333,0.016216216,0.031531532,2,3
9,171.6666667,3,109.75,41,1284.663492,0.016326531,0.032653061,2,1
0,0,0,0,10,316.5,0,0.025,4,1
0,0,0,0,22,925.8333333,0.018181818,0.048484848,2,3
0,0,0,0,7,97,0.057142857,0.1,2,4
1,0,0,0,1,28,0,0.1,2,1
9,311.9166667,0,0,40,633.4,0.002272727,0.017954545,2,1
1,98.5,0,0,5,436.5,0,0.016666667,1,1
9,867.922619,0,0,137,3909.36829,0,0.005055944,2,6
3,147,0,0,3,24,0,0.02,2,7
2,27,0,0,18,915.1666667,0.021052632,0.036842105,2,4
3,106.75,0,0,5,137.3333333,0,0.005,2,1
0,0,0,0,5,95,0.04,0.12,2,1
0,0,0,0,1,0,0.2,0.2,1,2
0,0,0,0,24,778.1666667,0,0.0125,2,1
1,55,1,47,47,1842.95,0,0.01257764,2,6
0,0,0,0,27,1206,0.016,0.032,2,1
0,0,0,0,9,324.5,0.014814815,0.022222222,2,6
5,241.6666667,5,229,38,1054.944444,0.010869565,0.014565217,4,3
0,0,0,0,12,402.1666667,0.041666667,0.065,2,2
1,47,0,0,5,388,0,0.04,1,7
0,0,0,0,1,0,0.2,0.2,2,3
3,35,0,0,16,352,0,0.011764706,2,2
0,0,0,0,11,194,0,0.018181818,2,6
0,0,0,0,15,751.8,0.026666667,0.04,2,2
0,0,0,0,9,465.5,0.006666667,0.056666667,2,1
0,0,0,0,25,585,0,0.016,1,1
0,0,0,0,10,253.5,0,0.022222222,1,1
3,33,2,84.5,4,46.5,0,0.010666667,2,5
3,152.5,5,243.5,43,3065.945238,0,0.011666667,2,1
11,828.0526316,6,389.3666667,57,2099.930554,0.003333333,0.009142857,2,1
0,0,0,0,2,30,0,0.05,2,1
0,0,0,0,3,52,0,0.066666667,5,8
4,162,3,75.5,4,158.5,0,0.016666667,4,1
4,539.5,0,0,1,0,0,0.05,2,8
0,0,0,0,9,250.5,0,0.044444444,2,7
4,120.5,0,0,66,3960.646154,0.002941176,0.013663064,4,1
0,0,0,0,9,280,0,0.022222222,2,1
0,0,0,0,13,281.547619,0.003846154,0.017307692,1,2
1,12,0,0,13,2004.5,0.028571429,0.04047619,1,6
12,285.0119048,0,0,53,967.210697,0.000892857,0.033208874,2,3
0,0,0,0,6,100,0,0.033333333,2,4
10,198.5,2,158,6,73.21428571,0,0.02,1,1
4,224,1,32,20,789.35,0,0.002721088,2,4
0,0,0,0,30,1281,0.006666667,0.02,4,2
4,162.5,2,44.5,20,1115.266667,0,0.020661157,2,3
0,0,0,0,1,0,0.2,0.2,2,2
2,77.5,3,92,18,341.2916667,0,0.009090909,1,1
6,192.5,0,0,113,3000.666667,0.003478261,0.005217391,2,3
6,148.8,4,81.33333333,29,1715.687897,0.010909091,0.027138047,2,9
0,0,0,0,8,607,0.0375,0.0625,1,1
0,0,0,0,2,31,0,0.05,2,7
0,0,0,0,16,1027.657143,0.0125,0.01875,1,1
0,0,0,0,1,0,0.2,0.2,2,7
0,0,0,0,8,196.5,0,0.025,2,1
4,1521,2,64,30,2284.687302,0.019354839,0.042741935,2,1
13,112.2666667,0,0,49,1503.490909,0,0.003508772,2,2
0,0,0,0,1,0,0.2,0.2,2,1
3,150,0,0,12,271.3333333,0,0.014285714,1,4
0,0,0,0,6,97.33333333,0,0.041666667,2,1
0,0,0,0,5,161.3333333,0,0.05,1,1
0,0,4,32.5,7,67,0,0.022222222,2,1
0,0,0,0,34,1006.257576,0,0.015196078,2,7
4,167.5,0,0,22,869.9,0,0.026388889,6,4
4,57,1,0,19,479.8666667,0,0.018181818,2,1
5,345,0,0,7,229.5,0.03,0.026666667,2,4
0,0,0,0,1,0,0.2,0.2,1,7
0,0,0,0,20,606,0,0.011111111,2,6
11,267.1666667,0,0,39,881.4416667,0.004166667,0.011458333,2,3
0,0,0,0,1,0,0.2,0.2,2,3
3,123,0,0,8,371.6666667,0,0.011111111,2,4
0,0,0,0,1,0,0.2,0.2,2,1
3,1373.5,0,0,43,2798.07381,0,0.010971006,6,2
5,29,0,0,4,12,0,0.033333333,1,1
0,0,0,0,42,1185.666667,0,0.004761905,2,1
0,0,0,0,2,60,0,0.05,2,3
8,29.5,0,0,89,6770.274267,0.006315789,0.030125313,2,3
0,0,0,0,5,337.25,0,0.02,2,2
0,0,0,0,13,323.9166667,0,0.008333333,1,4
5,79.33333333,3,242.0555556,17,1142.816919,0.006818182,0.018519814,2,6
0,0,0,0,1,0,0.2,0.2,2,3
0,0,0,0,4,148.5,0.05,0.083333333,1,1
3,16,0,0,11,207,0,0.015384615,2,2
0,0,0,0,2,11,0,0.1,2,2
0,0,0,0,6,53,0,0.06,2,7
2,33,0,0,9,354,0,0.02,2,1
3,139,0,0,10,277.1428571,0,0.007692308,2,1
2,47,0,0,17,411.625,0,0.023529412,2,4
0,0,0,0,16,392.1428571,0.00625,0.027205882,2,1
1,54.5,0,0,68,3135.517677,0.003361345,0.01146836,1,2
14,272.5,2,52.25,55,1127.288305,0.003125,0.014499164,2,7
0,0,0,0,25,954.4702381,0,0.012742857,2,1
0,0,0,0,33,3506.166667,0,0.025,1,1
0,0,0,0,19,370.3809524,0,0.007894737,1,1
5,169,0,0,3,50,0,0.033333333,1,1
4,59.25,0,0,9,139.25,0.015384615,0.031538462,2,1
4,175,0,0,15,270.5,0,0.006666667,1,7
0,0,0,0,9,321,0.033333333,0.085185185,5,5
0,0,0,0,1,0,0.2,0.2,2,1
4,159,0,0,3,64.75,0,0.014285714,1,1
0,0,0,0,4,26.5,0,0.05,2,9
0,0,0,0,14,927.2777778,0,0.014285714,2,1
0,0,0,0,7,141.1666667,0,0.007142857,2,3
11,247.3333333,2,369,90,7221,0.001030928,0.003917526,2,3
0,0,0,0,12,218.5,0,0.045833333,1,4
2,78.33333333,0,0,12,262.5,0.028571429,0.033333333,1,1
0,0,0,0,17,469.4166667,0,0.011764706,1,2
1,16,0,0,27,1240.916667,0,0.009259259,2,3
1,8,0,0,5,143.5,0,0.011111111,2,2
0,0,0,0,7,101,0.028571429,0.057142857,5,1
5,267.5,0,0,5,62.5,0.022222222,0.044444444,2,2
1,14,0,0,6,156,0,0.04,1,3
0,0,0,0,6,104,0,0.033333333,2,7
2,17,0,0,15,1349,0,0.005882353,2,1
1,12,0,0,11,331.25,0.016666667,0.033333333,2,2
5,114.75,0,0,8,301.5,0,0.018181818,4,4
0,0,0,0,8,157.5714286,0,0.025,2,2
0,0,0,0,1,0,0.2,0.2,1,4
0,0,0,0,19,224.9583333,0,0.010526316,1,1
1,10,0,0,39,1152.5,0.011965812,0.017802198,2,1
10,164.5,1,3,61,2292.679762,0,0.009552239,2,1
0,0,0,0,9,329,0.022222222,0.044444444,2,3
0,0,0,0,8,111.6666667,0,0.025,2,1
0,0,0,0,15,1074.428571,0.015384615,0.021538462,2,1
0,0,0,0,32,1080.047619,0,0.01015625,2,7
4,387.5,0,0,23,666.9464286,0.007692308,0.026089744,1,6
2,123,0,0,14,239,0,0.0125,2,1
4,272.5,0,0,14,279.9,0,0.028571429,1,3
0,0,0,0,1,0,0.2,0.2,2,7
0,0,0,0,15,1674,0,0.04,2,4
